date,p_model,p_pin,psw_bet,y_bet,market_edge,winner_name,loser_name,surface,kelly_stake_pct
2024-07-29,0.2804332873124978,0.21815008726003493,4.48,0,0.06228320005246285,Frances Tiafoe,Daniel Elahi Galan,Hard,3.68
2024-07-29,0.7216352054881252,0.6174334140435834,1.58,1,0.10420179144454178,Thanasi Kokkinakis,Aleksandar Vukic,Hard,12.08
2024-07-29,0.8267792015186829,0.7248459958932237,1.34,1,0.10193320562545916,Corentin Moutet,Sumit Nagal,Clay,15.87
2024-07-29,0.7345953108312379,0.6258992805755396,1.56,0,0.1086960302556983,Arthur Rinderknech,Juncheng Shang,Hard,13.03
2024-07-29,0.5275760900042669,0.44783715012722636,2.17,0,0.0797389398770405,Thanasi Kokkinakis,Max Purcell,Hard,6.19
2024-07-29,0.7703930150883961,0.6574074074074074,1.48,0,0.11298560768098864,Seongchan Hong,Adam Walton,Hard,14.6
2024-07-29,0.5540224466669917,0.4540816326530612,2.14,1,0.09994081401393057,Mattia Bellucci,Mackenzie McDonald,Hard,8.14
2024-07-29,0.6748356390425194,0.5532994923857868,1.76,1,0.12153614665673262,Emil Ruusuvuori,Borna Coric,Hard,12.35
2024-07-29,0.4143327056023918,0.3473193473193473,2.8,1,0.0670133582830445,Daniel Elahi Galan,Maxime Cressy,Hard,4.45
2024-07-29,0.7167706599147164,0.607843137254902,1.6,0,0.10892752265981442,Cristian Garin,Aslan Karatsev,Hard,12.24
2024-07-29,0.6531587083609454,0.5583756345177665,1.74,1,0.09478307384317886,Mitchell Krueger,Luca Nardi,Hard,9.22
2024-07-29,0.5702065474109971,0.5,1.94,0,0.07020654741099708,Christopher O'Connell,Harold Mayot,Hard,5.65
2024-07-29,0.3302799566829225,0.24904214559386972,3.92,0,0.08123781108905276,Denis Shapovalov,Adrian Mannarino,Hard,5.05
2024-07-29,0.7903251102915121,0.7082452431289641,1.38,1,0.082079867162548,Brandon Nakashima,Christopher O'Connell,Hard,11.93
2024-07-29,0.25093489473545455,0.19145569620253167,5.11,0,0.05947919853292288,Sebastian Korda,Cristian Garin,Hard,3.43
2024-08-06,0.851630287201834,0.7259713701431493,1.34,0,0.1256589170586847,Kei Nishikori,Alex Michelsen,Hard,20.76
2024-08-06,0.6874071594952501,0.5789473684210527,1.68,0,0.10845979107419745,Rinky Hijikata,Taro Daniel,Hard,11.39
2024-08-06,0.6551598022673718,0.5860349127182045,1.66,0,0.06912488954916729,Lorenzo Sonego,Tallon Griekspoor,Hard,6.63
2024-08-06,0.3816125230847752,0.3105726872246696,3.13,0,0.07103983586010565,Borna Coric,Pedro Martinez,Hard,4.56
2024-08-06,0.7318415384829209,0.5681818181818181,1.71,0,0.16365972030110276,Alexei Popyrin,Tomas Machac,Hard,17.71
2024-08-06,0.505802084718108,0.44897959183673464,2.16,1,0.05682249288137331,Brandon Nakashima,Denis Shapovalov,Hard,3.99
2024-08-06,0.20429326698719527,0.08036391205458682,12.13,0,0.12392935493260845,Taylor Fritz,Mariano Navone,Hard,6.64
2024-08-06,0.6763261949065368,0.5950617283950617,1.64,0,0.08126446651147512,Arthur Rinderknech,Flavio Cobolli,Hard,8.53
2024-08-06,0.7271177956856921,0.5606060606060607,1.74,1,0.16651173507963146,Hubert Hurkacz,Thanasi Kokkinakis,Hard,17.92
2024-08-06,0.6702217962389876,0.6131386861313868,1.59,1,0.05708311010760081,Alejandro Tabilo,Lorenzo Sonego,Hard,5.56
2024-08-06,0.20377775987339158,0.08180428134556583,12.01,0,0.12197347852782575,Jannik Sinner,Borna Coric,Hard,6.57
2024-08-06,0.1468599420232366,0.08852459016393455,11.12,0,0.058335351859302054,Jannik Sinner,Alejandro Tabilo,Hard,3.13
2024-08-06,0.5308556505085514,0.4629156010230179,2.1,0,0.06794004948553356,Sebastian Korda,Casper Ruud,Hard,5.22
2024-08-06,0.8370183024559938,0.6306954436450839,1.54,1,0.20632285881090995,Matteo Arnaldi,Kei Nishikori,Hard,26.76
2024-08-06,0.6897413109682491,0.5820895522388059,1.68,0,0.10765175872944321,Alexei Popyrin,Hubert Hurkacz,Hard,11.67
2024-08-12,0.7884219443599613,0.6398104265402844,1.52,1,0.14861151781967685,Ben Shelton,Reilly Opelka,Hard,19.08
2024-08-12,0.7883384923435399,0.7051282051282052,1.38,1,0.08321028721533474,Jiri Lehecka,Mariano Navone,Hard,11.57
2024-08-12,0.5860356696234317,0.5141388174807198,1.89,1,0.07189685214271191,Alex Michelsen,Tallon Griekspoor,Hard,6.05
2024-08-12,0.8619920181246591,0.8009868421052632,1.21,1,0.061005176019395924,Arthur Fils,Brandon Holt,Hard,10.24
2024-08-12,0.5571733206036625,0.49743589743589745,1.96,0,0.05973742316776509,Frances Tiafoe,Lorenzo Musetti,Hard,4.79
2024-08-12,0.19013580066044214,0.11783439490445857,8.31,0,0.07230140575598357,Jannik Sinner,Alex Michelsen,Hard,3.97
2024-08-12,0.6748223623648651,0.6240963855421686,1.56,1,0.05072597682269653,Stefanos Tsitsipas,Jan-Lennard Struff,Hard,4.71
2024-08-12,0.5202564361656318,0.4517766497461928,2.16,0,0.06847978641943897,Frances Tiafoe,Jiri Lehecka,Hard,5.33
2024-08-12,0.598072011306641,0.5343511450381679,1.83,1,0.06372086626847306,Holger Rune,Jack Draper,Hard,5.69
2024-08-12,0.44692639690020236,0.39608801955990214,2.47,0,0.05083837734030022,Jannik Sinner,Alexander Zverev,Hard,3.53
2024-08-12,0.6588840927587243,0.5667506297229219,1.72,0,0.09213346303580239,Frances Tiafoe,Hubert Hurkacz,Hard,9.26
2024-08-18,0.6215144254134741,0.5583756345177665,1.74,0,0.06313879089570762,Zizou Bergs,Reilly Opelka,Hard,5.5
2024-08-18,0.639251817461569,0.5521628498727736,1.76,1,0.08708896758879536,Christopher Eubanks,Adam Walton,Hard,8.23
2024-08-18,0.5308094601362232,0.4641025641025641,2.09,0,0.06670689603365909,David Goffin,Jaume Munar,Hard,5.02
2024-08-18,0.6991986090006671,0.6000000000000001,1.62,0,0.09919860900066702,Rinky Hijikata,Arthur Cazaux,Hard,10.7
2024-08-18,0.5455760209785807,0.4846153846153846,2.01,1,0.0609606363631961,Pavel Kotov,Alexandre Muller,Hard,4.78
2024-08-18,0.7401311748566479,0.6778523489932886,1.44,1,0.06227882586335931,David Goffin,Rinky Hijikata,Hard,7.48
2024-08-18,0.7518576845727596,0.5955334987593052,1.63,1,0.15632418581345442,Aleksandar Vukic,Daniel Evans,Hard,17.9
2024-08-18,0.6225889569175808,0.5670886075949367,1.71,1,0.05550034932264403,Borna Coric,Sebastian Baez,Hard,4.55
2024-08-18,0.6767633373761845,0.5717884130982368,1.7,1,0.10497492427794775,Roman Safiullin,Corentin Moutet,Hard,10.75
2024-08-18,0.752337384019746,0.6689342403628117,1.46,1,0.08340314365693435,Alex Michelsen,Zizou Bergs,Hard,10.7
2024-08-19,0.7800244981760995,0.6189320388349514,1.57,0,0.16109245934114813,Learner Tien,Fabian Marozsan,Hard,19.71
2024-08-26,0.14749451711234818,0.06987475280158217,14.11,0,0.077619764310766,Daniil Medvedev,Dusan Lajovic,Hard,4.12
2024-08-26,0.15309160603870828,0.01722373806275579,57.63,0,0.1358678679759525,Novak Djokovic,Radu Albot,Hard,6.91
2024-08-26,0.558446964052554,0.4936061381074168,1.98,1,0.06484082594513718,Gabriel Diallo,Jaume Munar,Hard,5.39
2024-08-26,0.8957891215726628,0.8438761776581427,1.16,1,0.05191294391452006,Hubert Hurkacz,Timofey Skatov,Hard,12.22
2024-08-26,0.5785373660420323,0.44556962025316454,2.19,1,0.13296774578886777,Max Purcell,Aleksandar Vukic,Hard,11.22
2024-08-26,0.2782176478332381,0.21379310344827585,4.56,1,0.06442454438496226,Daniel Evans,Karen Khachanov,Hard,3.77
2024-08-26,0.22798111376205024,0.14540816326530615,6.7,0,0.0825729504967441,Jordan Thompson,Constant Lestienne,Hard,4.63
2024-08-26,0.16987598160163678,0.03402268178785872,28.96,0,0.13585329981377806,Jannik Sinner,Mackenzie McDonald,Hard,7.01
2024-08-26,0.7461014839956108,0.6877729257641922,1.43,0,0.05832855823141858,Thanasi Kokkinakis,Stefanos Tsitsipas,Hard,7.78
2024-08-26,0.6019493675399082,0.5382653061224489,1.81,0,0.0636840614174593,Otto Virtanen,Quentin Halys,Hard,5.53
2024-08-26,0.6868763114498735,0.5820895522388059,1.68,0,0.10478675921106761,Mariano Navone,Daniel Altmaier,Hard,11.32
2024-08-26,0.7626964382946442,0.6956521739130435,1.4,1,0.06704426438160072,Mattia Bellucci,Stan Wawrinka,Hard,8.47
2024-08-26,0.6568746468146126,0.5845771144278606,1.67,0,0.07229753238675196,David Goffin,Alejandro Tabilo,Hard,7.24
2024-08-26,0.14262131125021787,0.020919635459817676,47.27,0,0.1217016757904002,Carlos Alcaraz,Li Tu,Hard,6.2
2024-08-26,0.24045458896529356,0.1548731642189587,6.33,0,0.08558142474633487,Frances Tiafoe,Aleksandar Kovacevic,Hard,4.9
2024-08-26,0.6561830686550041,0.5703517587939698,1.71,1,0.08583130986103427,Sebastian Baez,Luciano Darderi,Hard,8.6
2024-08-26,0.7072594354228179,0.5583756345177665,1.74,1,0.14888380090505138,Jiri Lehecka,Marton Fucsovics,Hard,15.58
2024-08-26,0.7257059615089733,0.5845771144278608,1.67,1,0.1411288470811125,Arthur Rinderknech,Christopher Eubanks,Hard,15.82
2024-08-26,0.6994390577520054,0.5789473684210527,1.68,0,0.12049168933095278,Alexander Shevchenko,Dominik Koepfer,Hard,12.87
2024-08-26,0.25376791961306927,0.19453376205787787,5.01,0,0.0592341575551914,Gael Monfils,Diego Schwartzman,Hard,3.38
2024-08-26,0.17538460217661042,0.035490605427974886,27.72,0,0.13989399674863554,Alexander Zverev,Maximilian Marterer,Hard,7.23
2024-08-26,0.7313518854686647,0.5653266331658291,1.73,1,0.1660252523028356,Mitchell Krueger,Hugo Grenier,Hard,18.17
2024-08-26,0.18972891178714738,0.08051166290443945,12.22,0,0.10921724888270792,Grigor Dimitrov,Kyrian Jacquet,Hard,5.88
2024-08-26,0.2882146988122406,0.21891418563922938,4.46,0,0.06930051317301122,Casper Ruud,Yunchaokete Bu,Hard,4.12
2024-08-26,0.7771783564555872,0.6643835616438356,1.47,1,0.11279479481175159,Alexandre Muller,Adam Walton,Hard,15.15
2024-09-18,0.7398761559608633,0.5960591133004927,1.64,0,0.14381704266037065,Alibek Kachmazov,Nicolas Jarry,Hard,16.67
2024-09-18,0.8533562201101734,0.7725631768953068,1.26,1,0.08079304321486658,Lorenzo Musetti,Alibek Kachmazov,Hard,14.47
2024-09-18,0.5698307357807414,0.5,1.95,1,0.0698307357807414,Juncheng Shang,Lorenzo Musetti,Hard,5.85
2024-09-18,0.7504058197869052,0.5544303797468355,1.76,0,0.19597544004006973,Marin Cilic,Zhizhen Zhang,Hard,21.1
2024-09-18,0.6461576749418714,0.5810473815461347,1.68,1,0.0651102933957367,Zhizhen Zhang,Yunchaokete Bu,Hard,6.29
2024-09-18,0.8000638156363266,0.7178423236514522,1.36,1,0.08222149198487438,Juncheng Shang,Yannick Hanfmann,Hard,12.23
2024-09-25,0.7856877470839451,0.5925925925925927,1.65,1,0.1930951544913524,Holger Rune,Kei Nishikori,Hard,22.8
2024-09-26,0.19411031396138906,0.07805596465390274,12.52,0,0.11605434930748632,Jannik Sinner,Yunchaokete Bu,Hard,6.21
2024-10-02,0.6783857613209293,0.585,1.66,1,0.09338576132092935,Denis Shapovalov,Lorenzo Sonego,Hard,9.55
2024-10-02,0.7222917346745987,0.5282051282051282,1.84,1,0.1940866064694705,Arthur Rinderknech,Reilly Opelka,Hard,19.58
2024-10-02,0.769138858406393,0.6180048661800486,1.57,1,0.15113399222634438,Marcos Giron,Li Tu,Hard,18.21
2024-10-02,0.7277912404128206,0.5743073047858943,1.69,1,0.1534839356269263,Alex Michelsen,Yunchaokete Bu,Hard,16.66
2024-10-02,0.5445316741950101,0.45663265306122447,2.13,0,0.08789902113378567,Aleksandar Vukic,Corentin Moutet,Hard,7.07
2024-10-02,0.7351579557806885,0.6771300448430493,1.44,1,0.05802791093763926,Novak Djokovic,Taylor Fritz,Hard,6.66
2024-10-02,0.36754123983169473,0.2833333333333333,3.44,0,0.0842079064983614,Jannik Sinner,Daniil Medvedev,Hard,5.42
2024-10-02,0.2507675503058673,0.18223583460949463,5.34,1,0.06853171569637265,Yi Zhou,Yoshihito Nishioka,Hard,3.91
2024-10-02,0.7150659803625041,0.6365795724465559,1.53,1,0.07848640791594819,David Goffin,James Duckworth,Hard,8.87
2024-10-02,0.723797389039905,0.6398104265402844,1.52,1,0.08398696249962057,Jaume Munar,Hugo Gaston,Hard,9.63
2024-10-14,0.6939383885477549,0.6382978723404256,1.53,1,0.05564051620732935,Karen Khachanov,Aleksandar Vukic,Hard,5.82
2024-10-14,0.6995578445759874,0.5642317380352645,1.73,1,0.13532610654072286,Francisco Cerundolo,Alexander Shevchenko,Hard,14.4
2024-10-14,0.8313431626745441,0.7607476635514019,1.28,1,0.07059549912314222,Karen Khachanov,Beibit Zhukayev,Hard,11.45
2024-10-14,0.5502564843520803,0.46938775510204084,2.08,1,0.08086872925003946,Gabriel Diallo,Alejandro Tabilo,Hard,6.69
2024-10-14,0.6283315643645573,0.517948717948718,1.88,1,0.11038284641583929,Gabriel Diallo,Francisco Cerundolo,Hard,10.3
2024-10-14,0.6166699255821146,0.5331632653061225,1.83,0,0.08350666027599218,Tallon Griekspoor,Casper Ruud,Hard,7.74
2024-10-14,0.8660122979053686,0.7869415807560138,1.24,1,0.07907071714935476,Grigor Dimitrov,Dominic Stricker,Hard,15.39
2024-10-14,0.6878711210100357,0.5580808080808081,1.75,0,0.1297903129292276,Marcos Giron,Zizou Bergs,Hard,13.58
2024-10-14,0.7139174837671385,0.6157635467980296,1.56,1,0.0981539369691089,Jiri Lehecka,Marcos Giron,Hard,10.15
2024-10-21,0.7135949007403913,0.5778894472361809,1.68,1,0.13570545350421048,Arthur Fils,Daniel Altmaier,Hard,14.62
2024-10-21,0.6455474567762562,0.5764411027568922,1.69,1,0.06910635401936405,Jack Draper,Karen Khachanov,Hard,6.59
2024-10-28,0.5809525233337579,0.5089974293059125,1.91,0,0.07195509402784539,Francisco Cerundolo,Quentin Halys,Hard,6.02
2024-10-28,0.654127534068207,0.5645569620253165,1.72,1,0.08957057204289054,Marcos Giron,Juncheng Shang,Hard,8.69
2024-10-28,0.2470309560141605,0.18927444794952686,5.14,0,0.057756508064633644,Tallon Griekspoor,Luciano Darderi,Hard,3.26
2024-10-28,0.792878244191086,0.7323943661971831,1.33,1,0.06048387799390287,Ben Shelton,Corentin Moutet,Hard,8.26
2024-10-28,0.7083577779740051,0.6438679245283019,1.51,1,0.06448985344570324,Zizou Bergs,Richard Gasquet,Hard,6.83
2024-10-28,0.8395532698094011,0.7370517928286854,1.32,1,0.10250147698071577,Arthur Fils,Marin Cilic,Hard,16.91
2024-10-28,0.49989280530631786,0.44783715012722647,2.17,1,0.05205565517909139,Alex Michelsen,Hubert Hurkacz,Hard,3.62
2024-10-28,0.7904527168793059,0.7337278106508875,1.35,0,0.056724906228418304,Alexei Popyrin,Daniil Medvedev,Hard,9.59
2024-10-28,0.7011798508255312,0.5915841584158416,1.65,0,0.1095956924096897,Adrian Mannarino,Zizou Bergs,Hard,12.07
2024-11-03,0.6173332330860207,0.5617128463476071,1.74,1,0.05562038673841363,Denis Shapovalov,Jiri Lehecka,Hard,5.01
2024-11-03,0.7533751653961146,0.6829268292682927,1.43,1,0.07044833612782186,Jiri Lehecka,Lukas Klein,Hard,8.99
2024-11-03,0.6640047527965084,0.5692695214105793,1.71,1,0.0947352313859291,Hamad Medjedovic,Laslo Djere,Hard,9.54
2024-11-03,0.6352716620230106,0.5141388174807199,1.89,0,0.12113284454229067,Benjamin Bonzi,Alex Michelsen,Hard,11.27
2024-11-03,0.5766745431398701,0.4580152671755725,2.13,0,0.1186592759642976,Benjamin Bonzi,Quentin Halys,Hard,10.1
2024-11-03,0.5654387175935958,0.5141388174807198,1.89,1,0.051299900112875996,Benjamin Bonzi,Cameron Norrie,Hard,3.86
2024-11-04,0.6836825360871883,0.6225961538461539,1.57,1,0.061086382241034465,Alex Michelsen,Yunchaokete Bu,Hard,6.44
2024-11-11,0.5351030236683864,0.48071979434447304,2.02,1,0.05438322932391332,Alexander Zverev,Carlos Alcaraz,Hard,3.97
2024-11-11,0.14600543697212712,0.07828655834564258,12.48,0,0.06771887862648454,Jannik Sinner,Casper Ruud,Hard,3.58
2024-11-11,0.41606620873588895,0.3418013856812933,2.85,1,0.07426482305459564,Taylor Fritz,Alexander Zverev,Hard,5.02
2024-12-29,0.7743825758177385,0.7210743801652892,1.35,0,0.053308195652449264,Jaume Munar,Lorenzo Musetti,Hard,6.49
2024-12-29,0.6654896760583482,0.5642317380352645,1.73,1,0.1012579380230837,Kei Nishikori,Cameron Norrie,Hard,10.36
2024-12-29,0.6083879355234475,0.5306122448979591,1.84,0,0.07777569062548839,Alexandre Muller,Jaume Munar,Hard,7.11
2024-12-29,0.8018850461485267,0.7323943661971831,1.33,0,0.06949067995134361,Alexandre Muller,Kei Nishikori,Hard,10.08
2024-12-29,0.13777871923107746,0.07737226277372262,12.64,1,0.06040645645735483,Reilly Opelka,Novak Djokovic,Hard,3.19
2024-12-29,0.7807838495865407,0.566750629722922,1.72,1,0.21403321986361867,Jiri Lehecka,Reilly Opelka,Hard,23.82
2025-01-06,0.6294075731630829,0.5703517587939699,1.71,0,0.059055814369113,Felix Auger-Aliassime,Tommy Paul,Hard,5.37
2025-01-06,0.6624192009753673,0.5845771144278608,1.67,1,0.07784208654750657,Sebastian Korda,Thanasi Kokkinakis,Hard,7.93
2025-01-13,0.23183247325384798,0.17251461988304095,5.66,0,0.05931785337080703,Casper Ruud,Jaume Munar,Hard,3.35
2025-01-13,0.8195406165785261,0.7121848739495797,1.37,0,0.10735574262894632,Hady Habib,Yunchaokete Bu,Hard,16.59
2025-01-13,0.5471859944529152,0.48593350383631717,2.01,1,0.06125249061659799,Quentin Halys,Adam Walton,Hard,4.94
2025-01-13,0.1909410511693322,0.08852459016393455,11.12,0,0.10241646100539764,Jack Draper,Mariano Navone,Hard,5.55
2025-01-13,0.6620613276473634,0.5995085995085996,1.63,0,0.06255272813876378,Alex Michelsen,Stefanos Tsitsipas,Hard,6.28
2025-01-13,0.7077385639392643,0.5925925925925927,1.65,1,0.1151459713466716,Thanasi Kokkinakis,Roman Safiullin,Hard,12.91
2025-01-13,0.7461865701128599,0.575,1.7,1,0.17118657011285998,Nuno Borges,Alexandre Muller,Hard,19.18
2025-01-13,0.677587552693251,0.5319693094629157,1.83,1,0.14561824323033534,James Duckworth,Dominic Stricker,Hard,14.46
2025-01-13,0.4675652134156395,0.40740740740740744,2.4,1,0.06015780600823206,Jaime Faria,Pavel Kotov,Hard,4.36
2025-01-13,0.6123857986348599,0.4668367346938776,2.09,1,0.14554906394098227,Jacob Fearnley,Nick Kyrgios,Hard,12.84
2025-01-13,0.7140842061993906,0.5925925925925927,1.65,1,0.12149161360679794,Benjamin Bonzi,David Goffin,Hard,13.71
2025-01-13,0.37305177739818446,0.2654690618762474,3.68,0,0.10758271552193704,Reilly Opelka,Gauthier Onclin,Hard,6.96
2025-01-13,0.6997151320539456,0.6063569682151588,1.61,0,0.09335816383878681,Joao Fonseca,Andrey Rublev,Hard,10.37
2025-01-13,0.8925104218857032,0.8264705882352942,1.18,1,0.066039833650409,Alexander Zverev,Jacob Fearnley,Hard,14.77
2025-01-13,0.6858296457443895,0.5648854961832062,1.71,0,0.12094414956118338,Learner Tien,Corentin Moutet,Hard,12.17
2025-01-13,0.12469361318910452,0.03293509848240228,29.95,0,0.09175851470670224,Jannik Sinner,Nicolas Jarry,Hard,4.72
2025-01-13,0.4015826224066353,0.33944954128440363,2.88,0,0.06213308112223165,Lorenzo Sonego,Stan Wawrinka,Hard,4.16
2025-01-13,0.5637165644209337,0.4846153846153846,2.01,1,0.07910117980554904,Cristian Garin,Borna Coric,Hard,6.59
2025-01-13,0.7929294404054292,0.7345309381237526,1.33,1,0.058398502281676645,Holger Rune,Zhizhen Zhang,Hard,8.27
2025-01-13,0.2349119126856818,0.1433962264150943,6.81,0,0.09151568627058748,Karen Khachanov,Adrian Mannarino,Hard,5.16
2025-01-13,0.1686962279740409,0.02339587676627286,42.16,0,0.14530035120776805,Daniil Medvedev,Kasidit Samrej,Hard,7.42
2025-01-13,0.5972133756038009,0.5089058524173028,1.93,1,0.08830752318649815,Daniel Altmaier,Francisco Comesana,Hard,8.21
2025-01-13,0.20988759512156815,0.08333333333333333,11.77,1,0.1265542617882348,Francesco Passaro,Grigor Dimitrov,Hard,6.83
2025-01-13,0.2649293557799082,0.1647887323943661,5.93,0,0.10014062338554214,Tristan Boyer,Federico Coria,Hard,5.79
2025-02-03,0.7376817742249159,0.6174334140435834,1.58,1,0.12024836018133245,Tommy Paul,Reilly Opelka,Hard,14.27
2025-02-10,0.7419384873131795,0.6741573033707866,1.45,1,0.06778118394239285,Hamad Medjedovic,Daniel Altmaier,Hard,8.42
2025-02-10,0.3240436766433817,0.2533849129593811,3.86,1,0.07065876368400059,Hamad Medjedovic,Daniil Medvedev,Hard,4.38
2025-02-10,0.7429201626451313,0.5703517587939698,1.71,1,0.17256840385116146,Joao Fonseca,Laslo Djere,Clay,19.04
2025-02-17,0.6492334816382568,0.5764411027568922,1.69,1,0.07279237888136458,Jack Draper,Matteo Berrettini,Hard,7.04
2025-02-17,0.724434127230672,0.6231884057971014,1.56,1,0.10124572143357058,Nuno Borges,Otto Virtanen,Hard,11.62
2025-02-17,0.7125327791826288,0.6004901960784313,1.63,1,0.11204258310419746,Alexandre Muller,Francisco Comesana,Clay,12.81
2025-02-17,0.1932871788552508,0.14249999999999996,6.86,1,0.05078717885525083,Francisco Comesana,Alexander Zverev,Clay,2.78
2025-02-24,0.7696578134617086,0.6719457013574661,1.45,1,0.09771211210424247,Felix Auger-Aliassime,Marin Cilic,Hard,12.89
2025-02-24,0.6400325861366024,0.5845771144278608,1.67,1,0.055455471708741655,Stefanos Tsitsipas,Tallon Griekspoor,Hard,5.14
2025-02-24,0.7275277827231185,0.5628140703517588,1.74,0,0.16471371237135968,Laslo Djere,Sebastian Baez,Hard,17.97
2025-02-24,0.7223327740405645,0.6391509433962265,1.53,1,0.08318183064433804,Denis Shapovalov,Marcos Giron,Hard,9.92
2025-03-03,0.7617439328026498,0.4807197943444731,2.02,0,0.28102413845817675,Jenson Brooksby,Benjamin Bonzi,Hard,26.41
2025-03-03,0.8026180904229543,0.7085106382978724,1.37,1,0.09410745212508187,Nuno Borges,Arthur Rinderknech,Hard,13.46
2025-03-03,0.7851097978219048,0.6984815618221258,1.39,1,0.08662823599977898,Matteo Arnaldi,Aleksandar Kovacevic,Hard,11.71
2025-03-03,0.703627276855039,0.5707070707070707,1.7,0,0.1329202061479683,Rinky Hijikata,Alexander Shevchenko,Hard,14.01
2025-03-03,0.5935138040405152,0.5433673469387755,1.79,1,0.050146457101739705,Kei Nishikori,Jaume Munar,Hard,3.95
2025-03-03,0.7713268866285814,0.5717884130982368,1.7,0,0.1995384735303446,Yosuke Watanuki,Alexander Bublik,Hard,22.23
2025-03-03,0.5859138142718507,0.47814910025706947,2.03,1,0.10776471401478127,Roman Safiullin,Reilly Opelka,Hard,9.19
2025-03-03,0.6858829332358186,0.5995085995085995,1.63,1,0.08637433372721914,Holger Rune,Tallon Griekspoor,Hard,9.36
2025-03-03,0.6006847454892048,0.5307692307692308,1.83,0,0.06991551471997404,Tristan Boyer,Aleksandar Vukic,Hard,5.98
2025-03-03,0.7178405372113525,0.6189320388349514,1.57,1,0.09890849837640114,Jakub Mensik,Tomas Martin Etcheverry,Hard,11.14
2025-03-17,0.6793235146127425,0.6240963855421686,1.56,0,0.05522712907057392,Luciano Darderi,Pedro Martinez,Hard,5.33
2025-03-17,0.8603850832106194,0.7755834829443448,1.25,1,0.08480160026627459,Matteo Arnaldi,Yibing Wu,Hard,15.1
2025-03-17,0.6735362406774676,0.6088019559902201,1.6,1,0.06473428468724751,Miomir Kecmanovic,Aleksandar Kovacevic,Hard,6.47
2025-03-17,0.7353578843871651,0.5789473684210525,1.68,1,0.15641051596611255,Corentin Moutet,Alexander Blockx,Hard,17.31
2025-03-17,0.6963005034490751,0.5860349127182045,1.66,1,0.11026559073087061,Jaume Munar,Arthur Rinderknech,Hard,11.81
2025-03-17,0.8659963133777401,0.7400793650793651,1.31,1,0.12591694829837496,Alexander Zverev,Jacob Fearnley,Hard,21.69
2025-03-17,0.7656661768743689,0.6620689655172414,1.47,0,0.10359721135712752,Chun-Hsin Tseng,Mattia Bellucci,Hard,13.35
2025-03-17,0.8188558805853592,0.6742081447963801,1.44,0,0.14464773578897905,Nick Kyrgios,Mackenzie McDonald,Hard,20.36
2025-03-17,0.775453230153181,0.6880530973451328,1.41,0,0.08740013280804826,Rinky Hijikata,Hamad Medjedovic,Hard,11.39
2025-03-17,0.6087875101508756,0.5115089514066495,1.91,0,0.09727855874422608,Jakub Mensik,Arthur Fils,Hard,8.94
2025-03-17,0.8238396433944415,0.7733812949640287,1.26,1,0.05045834843041275,Novak Djokovic,Sebastian Korda,Hard,7.31
2025-03-17,0.6139041755237733,0.5191815856777493,1.88,1,0.094722589846024,Grigor Dimitrov,Francisco Cerundolo,Hard,8.76
2025-03-17,0.755267057203054,0.6574074074074074,1.48,1,0.09785964979564654,Jacob Fearnley,Benjamin Bonzi,Hard,12.27
2025-03-17,0.3552474434041911,0.2869198312236287,3.38,1,0.06832761218056244,Coleman Wong,Daniel Altmaier,Hard,4.22
2025-03-31,0.7829089798907053,0.6463700234192038,1.51,0,0.1365389564715015,Jenson Brooksby,Frances Tiafoe,Clay,17.86
2025-03-31,0.5955991382554832,0.5306122448979592,1.84,1,0.06498689335752394,Frances Tiafoe,Brandon Nakashima,Clay,5.71
2025-03-31,0.6085705700434987,0.43939393939393934,2.22,0,0.16917663064955935,Jenson Brooksby,Aleksandar Kovacevic,Clay,14.39
2025-03-31,0.8553703676850962,0.7625231910946196,1.28,0,0.09284717659047659,Jenson Brooksby,Tommy Paul,Clay,16.94
2025-03-31,0.6686028736365901,0.582089552238806,1.68,1,0.08651332139778412,Flavio Cobolli,Damir Dzumhur,Clay,9.06
2025-03-31,0.7956302296596909,0.566750629722922,1.72,1,0.22887959993676887,Flavio Cobolli,Filip Misolic,Clay,25.59
2025-03-31,0.5925877223898688,0.5343511450381679,1.83,1,0.05823657735170085,Sebastian Baez,Marton Fucsovics,Clay,5.09
2025-03-31,0.7550666926250108,0.6174334140435834,1.58,1,0.13763327858142738,Luciano Darderi,Vit Kopriva,Clay,16.64
2025-04-07,0.7556084104397495,0.703862660944206,1.38,1,0.05174574949554345,Grigor Dimitrov,Nicolas Jarry,Clay,5.62
2025-04-07,0.6836815663156988,0.630695443645084,1.54,0,0.052986122670614755,Pedro Martinez,Lorenzo Sonego,Clay,4.9
2025-04-07,0.721214184710799,0.5743073047858943,1.69,1,0.1469068799249047,Alejandro Tabilo,Stan Wawrinka,Clay,15.86
2025-04-07,0.31691237490157614,0.23388581952117862,4.16,1,0.08302655538039752,Richard Gasquet,Matteo Arnaldi,Clay,5.04
2025-04-07,0.7730858655294383,0.5995085995085996,1.63,0,0.17357726602083867,Matteo Berrettini,Alexander Zverev,Clay,20.65
2025-04-07,0.62953795627541,0.5728643216080401,1.7,1,0.056673634667369854,Lorenzo Musetti,Jiri Lehecka,Clay,5.02
2025-04-07,0.5140604734604483,0.4455696202531646,2.19,0,0.06849085320728365,Arthur Fils,Andrey Rublev,Clay,5.29
