date,p_model,p_pin,psw_bet,y_bet,market_edge,winner_name,loser_name,surface,kelly_stake_pct
2024-07-01,0.673444316149315,0.5810473815461346,1.68,0,0.09239693460318044,Otto Virtanen,Max Purcell,Grass,2.5
2024-07-01,0.19098367537612143,0.022474410324877625,43.93,0,0.1685092650512438,Jannik Sinner,Yannick Hanfmann,Grass,2.5
2024-07-01,0.382450294203623,0.3221476510067114,3.03,0,0.06030264319691159,Alexander Bublik,Jakub Mensik,Grass,2.5
2024-07-01,0.27992420078635344,0.20198675496688734,4.82,0,0.0779374458194661,Zhizhen Zhang,Maxime Janvier,Grass,2.5
2024-07-01,0.2545348517702774,0.1650211565585331,5.92,0,0.08951369521174429,Brandon Nakashima,Sebastian Baez,Grass,2.5
2024-07-01,0.7111025126517256,0.6107055961070559,1.6,1,0.10039691654466976,Gael Monfils,Adrian Mannarino,Grass,2.5
2024-07-01,0.29112796135675684,0.19145569620253167,5.11,0,0.09967226515422517,Matteo Berrettini,Marton Fucsovics,Grass,2.5
2024-07-01,0.2558520187747554,0.13294117647058823,7.37,0,0.12291084230416716,Ugo Humbert,Alexander Shevchenko,Grass,2.5
2024-07-15,0.26887069494522636,0.11795961742826777,8.3,0,0.1509110775169586,Alexander Zverev,Pedro Martinez,Clay,2.5
2024-07-15,0.7530839728575639,0.6140776699029126,1.59,0,0.13900630295465133,Marcos Giron,Alex Michelsen,Grass,2.5
2024-07-15,0.8173823440684506,0.5985221674876848,1.63,1,0.21886017658076573,Alex Michelsen,Reilly Opelka,Grass,2.5
2024-07-15,0.8543110651738857,0.5820895522388059,1.68,0,0.2722215129350798,Reilly Opelka,Mackenzie McDonald,Grass,2.5
2024-07-15,0.7384827370424994,0.6333333333333333,1.54,1,0.10514940370916614,Marcos Giron,Alex Bolt,Grass,2.5
2024-07-15,0.654147758595269,0.588089330024814,1.66,0,0.06605842857045496,Arthur Fils,Holger Rune,Clay,2.5
2024-07-15,0.43721779681484746,0.26961770623742465,3.63,0,0.1676000905774228,Rafael Nadal,Duje Ajdukovic,Clay,2.5
2024-07-15,0.47929261689280994,0.4224999999999999,2.31,0,0.056792616892810066,Quentin Halys,Gustavo Heide,Clay,2.5
2024-07-15,0.7077296723016115,0.625,1.56,1,0.08272967230161155,Nuno Borges,Thiago Agustin Tirante,Clay,2.5
2024-07-15,0.7035537802823573,0.6150121065375302,1.59,1,0.08854167374482702,Nuno Borges,Timofey Skatov,Clay,2.5
2024-07-15,0.8102495516549884,0.6865342163355408,1.42,0,0.12371533531944756,Quentin Halys,Jan-Lennard Struff,Clay,2.5
2024-07-15,0.23153127146078648,0.15072083879423326,6.48,0,0.08081043266655322,Stefanos Tsitsipas,Fabio Fognini,Clay,2.5
2024-07-15,0.6467939104299435,0.5925925925925927,1.65,1,0.054201317837350826,Jan-Lennard Struff,Tomas Martin Etcheverry,Clay,2.5
2024-07-15,0.3712492925215952,0.2433962264150944,4.01,0,0.12785306610650082,Matteo Berrettini,Quentin Halys,Clay,2.5
2024-07-22,0.31295753635622625,0.22340425531914898,4.38,0,0.08955328103707727,Matteo Berrettini,Yannick Hanfmann,Clay,2.5
2024-07-22,0.7390022025723522,0.6415094339622642,1.52,0,0.09749276861008793,Yoshihito Nishioka,Frances Tiafoe,Hard,2.5
2024-07-22,0.7178626777228281,0.6558891454965358,1.49,1,0.061973532226292316,Andrey Rublev,Fabian Marozsan,Clay,2.5
2024-07-22,0.6729937347589483,0.6054590570719603,1.59,0,0.06753467768698795,Francisco Cerundolo,Andrey Rublev,Clay,2.5
2024-07-29,0.5966635416458284,0.4744897959183674,2.06,1,0.12217374572746098,Jordan Thompson,Reilly Opelka,Hard,2.5
2024-07-29,0.29420449171498986,0.23747680890538025,4.11,0,0.0567276828096096,Andrey Rublev,Arthur Rinderknech,Hard,2.5
2024-07-29,0.7215884383161377,0.575,1.7,1,0.14658843831613777,Alex Michelsen,Mattia Bellucci,Hard,2.5
2024-07-29,0.7788572506979652,0.7109704641350211,1.37,1,0.06788678656294411,Sebastian Korda,Thanasi Kokkinakis,Hard,2.5
2024-07-29,0.27378071584614344,0.21815008726003493,4.48,0,0.05563062858610851,Frances Tiafoe,Daniel Elahi Galan,Hard,2.5
2024-07-29,0.711444260361211,0.6174334140435834,1.58,1,0.09401084631762757,Thanasi Kokkinakis,Aleksandar Vukic,Hard,2.5
2024-07-29,0.594242201508305,0.5396419437340154,1.8,0,0.05460025777428956,Matteo Arnaldi,Arthur Fils,Clay,2.5
2024-07-29,0.15356982711383554,0.09098567818028658,10.79,0,0.06258414893354897,Carlos Alcaraz,Tallon Griekspoor,Clay,2.5
2024-07-29,0.68973170780382,0.6258992805755396,1.56,0,0.06383242722828042,Arthur Rinderknech,Juncheng Shang,Hard,2.5
2024-07-29,0.71190925423598,0.6574074074074074,1.48,0,0.05450184682857251,Seongchan Hong,Adam Walton,Hard,2.5
2024-07-29,0.6822165744428038,0.607843137254902,1.6,0,0.07437343718790179,Cristian Garin,Aslan Karatsev,Hard,2.5
2024-07-29,0.21340667945342873,0.14448669201520914,6.75,0,0.06891998743821959,Novak Djokovic,Lorenzo Musetti,Clay,2.5
2024-07-29,0.3633279590748021,0.24904214559386972,3.92,0,0.11428581348093236,Denis Shapovalov,Adrian Mannarino,Hard,2.5
2024-07-29,0.7356915847078223,0.6734234234234234,1.45,1,0.062268161284398826,Frances Tiafoe,Aleksandar Kovacevic,Hard,2.5
2024-07-29,0.7596349245989976,0.7082452431289641,1.38,1,0.05138968147003353,Brandon Nakashima,Christopher O'Connell,Hard,2.5
2024-07-29,0.6639165054605692,0.5995085995085995,1.63,1,0.06440790595196977,Sebastian Korda,Frances Tiafoe,Hard,2.5
2024-07-29,0.28272277546456254,0.19145569620253167,5.11,0,0.09126707926203087,Sebastian Korda,Cristian Garin,Hard,2.5
2024-08-06,0.8418232542105973,0.7259713701431493,1.34,0,0.11585188406744806,Kei Nishikori,Alex Michelsen,Hard,2.5
2024-08-06,0.7011242939410671,0.5825,1.67,0,0.1186242939410671,Tomas Martin Etcheverry,Nicolas Jarry,Hard,2.5
2024-08-06,0.7191096163864993,0.5789473684210527,1.68,0,0.14016224796544663,Nuno Borges,Miomir Kecmanovic,Hard,2.5
2024-08-06,0.6819309632544485,0.5789473684210527,1.68,0,0.10298359483339581,Rinky Hijikata,Taro Daniel,Hard,2.5
2024-08-06,0.714233134329103,0.5860349127182045,1.66,0,0.12819822161089844,Lorenzo Sonego,Tallon Griekspoor,Hard,2.5
2024-08-06,0.3738378957467975,0.3105726872246696,3.13,0,0.06326520852212791,Borna Coric,Pedro Martinez,Hard,2.5
2024-08-06,0.38067863487494424,0.2921108742004265,3.32,1,0.08856776067451777,Flavio Cobolli,Felix Auger-Aliassime,Hard,2.5
2024-08-06,0.7334466476551046,0.5681818181818181,1.71,0,0.16526482947328647,Alexei Popyrin,Tomas Machac,Hard,2.5
2024-08-06,0.6984989427189177,0.6189320388349514,1.57,0,0.07956690388396626,James Duckworth,Marcos Giron,Hard,2.5
2024-08-06,0.20441176950741966,0.08036391205458682,12.13,0,0.12404785745283284,Taylor Fritz,Mariano Navone,Hard,2.5
2024-08-06,0.7126288542679641,0.5950617283950617,1.64,0,0.11756712587290241,Arthur Rinderknech,Flavio Cobolli,Hard,2.5
2024-08-06,0.6938710691245891,0.5606060606060607,1.74,1,0.1332650085185284,Hubert Hurkacz,Thanasi Kokkinakis,Hard,2.5
2024-08-06,0.6782685978335216,0.6131386861313868,1.59,1,0.06512991170213478,Alejandro Tabilo,Lorenzo Sonego,Hard,2.5
2024-08-06,0.1894169817530381,0.08180428134556583,12.01,0,0.10761270040747226,Jannik Sinner,Borna Coric,Hard,2.5
2024-08-06,0.7692324375412811,0.7172557172557172,1.36,1,0.05197672028556388,Casper Ruud,James Duckworth,Hard,2.5
2024-08-06,0.7155609031452147,0.6183574879227052,1.58,0,0.09720341522250953,Alexei Popyrin,Ben Shelton,Hard,2.5
2024-08-06,0.31775732884287283,0.23007246376811596,4.25,0,0.08768486507475687,Grigor Dimitrov,Rinky Hijikata,Hard,2.5
2024-08-06,0.16429501671803245,0.08852459016393455,11.12,0,0.07577042655409791,Jannik Sinner,Alejandro Tabilo,Hard,2.5
2024-08-06,0.846257280249823,0.6306954436450839,1.54,1,0.21556183660473915,Matteo Arnaldi,Kei Nishikori,Hard,2.5
2024-08-06,0.7180622664875002,0.5820895522388059,1.68,0,0.13597271424869428,Alexei Popyrin,Hubert Hurkacz,Hard,2.5
2024-08-06,0.3655867477675957,0.2783505154639175,3.5,1,0.08723623230367822,Alexei Popyrin,Grigor Dimitrov,Hard,2.5
2024-08-12,0.7815054245501774,0.6398104265402844,1.52,1,0.14169499800989294,Ben Shelton,Reilly Opelka,Hard,2.5
2024-08-12,0.6119281477778505,0.5141388174807198,1.89,1,0.09778933029713077,Alex Michelsen,Tallon Griekspoor,Hard,2.5
2024-08-12,0.2689075044062052,0.11783439490445857,8.31,0,0.15107310950174663,Jannik Sinner,Alex Michelsen,Hard,2.5
2024-08-12,0.7215695077020824,0.6240963855421686,1.56,1,0.09747312215991377,Stefanos Tsitsipas,Jan-Lennard Struff,Hard,2.5
2024-08-12,0.792894908564487,0.7057569296375268,1.38,1,0.08713797892696018,Andrey Rublev,Zhizhen Zhang,Hard,2.5
2024-08-12,0.3370429272895148,0.2304900181488203,4.24,1,0.10655290914069449,Fabian Marozsan,Grigor Dimitrov,Hard,2.5
2024-08-12,0.2730917750628652,0.22123893805309736,4.4,0,0.05185283700976784,Alexander Zverev,Karen Khachanov,Hard,2.5
2024-08-12,0.7033164346773915,0.6107055961070559,1.6,1,0.09261083857033559,Andrey Rublev,Brandon Nakashima,Hard,2.5
2024-08-12,0.6252362329205639,0.5692695214105793,1.71,0,0.05596671150998456,Jack Draper,Felix Auger-Aliassime,Hard,2.5
2024-08-12,0.6474454676824313,0.5667506297229219,1.72,0,0.08069483795950938,Frances Tiafoe,Hubert Hurkacz,Hard,2.5
2024-08-18,0.38741806496732994,0.3227990970654627,3.0,0,0.06461896790186722,Alexandre Muller,Constant Lestienne,Hard,2.5
2024-08-18,0.318581902456045,0.21678321678321677,4.48,0,0.10179868567282824,Juncheng Shang,Francisco Comesana,Hard,2.5
2024-08-18,0.3677061875569288,0.3021739130434782,3.21,0,0.06553227451345062,Borna Coric,Sumit Nagal,Hard,2.5
2024-08-18,0.3479665353202589,0.25440313111546,3.81,0,0.09356340420479892,Corentin Moutet,Nicolas Mejia,Hard,2.5
2024-08-18,0.6912256893227684,0.5955334987593052,1.63,1,0.09569219056346323,Aleksandar Vukic,Daniel Evans,Hard,2.5
2024-08-18,0.39493473570981535,0.3371559633027522,2.89,0,0.05777877240706314,Marton Fucsovics,Taro Daniel,Hard,2.5
2024-08-18,0.6235348841163532,0.5521628498727736,1.76,1,0.07137203424357952,Alex Michelsen,Marton Fucsovics,Hard,2.5
2024-08-18,0.6990696827146332,0.5717884130982368,1.7,1,0.1272812696163964,Roman Safiullin,Corentin Moutet,Hard,2.5
2024-08-18,0.5931761716691429,0.5242966751918158,1.86,0,0.06887949647732716,David Goffin,Arthur Rinderknech,Hard,2.5
2024-08-18,0.32494608883300763,0.2734693877551021,3.56,0,0.05147670107790553,Alex Michelsen,Christopher Eubanks,Hard,2.5
2024-08-18,0.7421792286157195,0.6689342403628117,1.46,1,0.07324498825290782,Alex Michelsen,Zizou Bergs,Hard,2.5
2024-08-19,0.6920536068419434,0.6189320388349514,1.57,0,0.07312156800699199,Learner Tien,Fabian Marozsan,Hard,2.5
2024-08-26,0.28413322549279374,0.06987475280158217,14.11,0,0.21425847269121157,Daniil Medvedev,Dusan Lajovic,Hard,2.5
2024-08-26,0.1793556825396024,0.01722373806275579,57.63,0,0.16213194447684662,Novak Djokovic,Radu Albot,Hard,2.5
2024-08-26,0.731632318446044,0.6558891454965359,1.49,0,0.07574317294950816,Christopher O'Connell,Nicolas Jarry,Hard,2.5
2024-08-26,0.5047196447637432,0.44556962025316454,2.19,1,0.05915002451057866,Max Purcell,Aleksandar Vukic,Hard,2.5
2024-08-26,0.4031123677226151,0.27835051546391765,3.5,0,0.12476185225869746,Arthur Fils,Learner Tien,Hard,2.5
2024-08-26,0.3862198741446907,0.21379310344827585,4.56,1,0.17242677069641488,Daniel Evans,Karen Khachanov,Hard,2.5
2024-08-26,0.2506063006940461,0.14540816326530615,6.7,0,0.10519813742873996,Jordan Thompson,Constant Lestienne,Hard,2.5
2024-08-26,0.18830784269337328,0.03402268178785872,28.96,0,0.15428516090551456,Jannik Sinner,Mackenzie McDonald,Hard,2.5
2024-08-26,0.662735461164566,0.5820895522388059,1.68,0,0.08064590892576018,Mariano Navone,Daniel Altmaier,Hard,2.5
2024-08-26,0.684639565810029,0.5845771144278606,1.67,0,0.1000624513821684,David Goffin,Alejandro Tabilo,Hard,2.5
2024-08-26,0.31936233164429634,0.21052631578947356,4.65,0,0.10883601585482278,Tommy Paul,Lorenzo Sonego,Hard,2.5
2024-08-26,0.2627715528735263,0.13713592233009697,7.11,0,0.12563563054342936,Ugo Humbert,Thiago Monteiro,Hard,2.5
2024-08-26,0.18336697436612043,0.020919635459817676,47.27,0,0.16244733890630275,Carlos Alcaraz,Li Tu,Hard,2.5
2024-08-26,0.24998310073670207,0.1548731642189587,6.33,0,0.09510993651774338,Frances Tiafoe,Aleksandar Kovacevic,Hard,2.5
2024-08-26,0.6869381601796911,0.5703517587939698,1.71,1,0.1165864013857213,Sebastian Baez,Luciano Darderi,Hard,2.5
2024-08-26,0.6611456082229157,0.5583756345177665,1.74,1,0.10276997370514918,Jiri Lehecka,Marton Fucsovics,Hard,2.5
2024-08-26,0.6760510955671479,0.5845771144278608,1.67,1,0.09147398113928717,Arthur Rinderknech,Christopher Eubanks,Hard,2.5
2024-08-26,0.6793893364182809,0.5789473684210527,1.68,0,0.10044196799722827,Alexander Shevchenko,Dominik Koepfer,Hard,2.5
2024-08-26,0.3595553670764354,0.19453376205787787,5.01,0,0.1650216050185575,Gael Monfils,Diego Schwartzman,Hard,2.5
2024-08-26,0.23024938746592888,0.035490605427974886,27.72,0,0.194758782037954,Alexander Zverev,Maximilian Marterer,Hard,2.5
2024-08-26,0.36702104116040624,0.28274428274428276,3.45,1,0.08427675841612348,Francisco Comesana,Dominic Stricker,Hard,2.5
2024-08-26,0.6473515689218337,0.5653266331658291,1.73,1,0.08202493575600456,Mitchell Krueger,Hugo Grenier,Hard,2.5
2024-08-26,0.24384455392132276,0.08051166290443945,12.22,0,0.1633328910168833,Grigor Dimitrov,Kyrian Jacquet,Hard,2.5
2024-08-26,0.3425994839178357,0.21891418563922938,4.46,0,0.1236852982786063,Casper Ruud,Yunchaokete Bu,Hard,2.5
2024-08-26,0.3875943037871171,0.3030303030303031,3.22,0,0.08456400075681403,Lorenzo Musetti,Reilly Opelka,Hard,2.5
2024-08-26,0.7817958287744876,0.7115789473684211,1.37,1,0.07021688140606652,Francisco Cerundolo,Sebastian Ofner,Hard,2.5
2024-09-18,0.7466904904859649,0.5960591133004927,1.64,0,0.15063137718547226,Alibek Kachmazov,Nicolas Jarry,Hard,2.5
2024-09-18,0.8440384968079292,0.7725631768953068,1.26,1,0.07147531991262235,Lorenzo Musetti,Alibek Kachmazov,Hard,2.5
2024-09-18,0.7591053262406982,0.5544303797468355,1.76,0,0.20467494649386264,Marin Cilic,Zhizhen Zhang,Hard,2.5
2024-09-18,0.6379596079627231,0.5810473815461347,1.68,1,0.05691222641658844,Zhizhen Zhang,Yunchaokete Bu,Hard,2.5
2024-09-25,0.645039724936419,0.5810473815461346,1.68,0,0.06399234339028448,Arthur Fils,Ugo Humbert,Hard,2.5
2024-09-25,0.408304878093831,0.3310657596371883,2.95,0,0.07723911845664266,Tomas Machac,Alex Michelsen,Hard,2.5
2024-09-25,0.6079415562656487,0.549367088607595,1.78,1,0.05857446765805374,Ugo Humbert,Brandon Nakashima,Hard,2.5
2024-09-25,0.662648808031051,0.5703517587939699,1.71,0,0.09229704923708104,Jordan Thompson,Casper Ruud,Hard,2.5
2024-09-25,0.7859476253027089,0.5925925925925927,1.65,1,0.19335503271011623,Holger Rune,Kei Nishikori,Hard,2.5
2024-09-26,0.3193810664497512,0.25,3.9,0,0.06938106644975123,Carlos Alcaraz,Daniil Medvedev,Hard,2.5
2024-09-26,0.3550622267928951,0.28099173553719003,3.48,0,0.07407049125570508,Daniil Medvedev,Gael Monfils,Hard,2.5
2024-09-26,0.23034017985017935,0.07805596465390274,12.52,0,0.1522842151962766,Jannik Sinner,Yunchaokete Bu,Hard,2.5
2024-10-02,0.6766889065525896,0.585,1.66,1,0.09168890655258966,Denis Shapovalov,Lorenzo Sonego,Hard,2.5
2024-10-02,0.5336966098017413,0.42211055276381915,2.3,1,0.11158605703792213,Arthur Cazaux,Marin Cilic,Hard,2.5
2024-10-02,0.35515754916449216,0.2295081967213115,4.23,0,0.12564935244318065,Gael Monfils,Damir Dzumhur,Hard,2.5
2024-10-02,0.6845262018504594,0.5282051282051282,1.84,1,0.1563210736453312,Arthur Rinderknech,Reilly Opelka,Hard,2.5
2024-10-02,0.45265550885519273,0.38834951456310673,2.52,0,0.064305994292086,Alexandre Muller,Luca Nardi,Hard,2.5
2024-10-02,0.7152946972994789,0.6180048661800486,1.57,1,0.09728983111943035,Marcos Giron,Li Tu,Hard,2.5
2024-10-02,0.3908095801002267,0.33563218390804606,2.89,0,0.05517739619218065,Mattia Bellucci,Billy Harris,Hard,2.5
2024-10-02,0.6713271091504579,0.5743073047858943,1.69,1,0.09701980436456359,Alex Michelsen,Yunchaokete Bu,Hard,2.5
2024-10-02,0.8174751110428722,0.6822222222222223,1.43,1,0.1352528888206499,Jannik Sinner,Novak Djokovic,Hard,2.5
2024-10-02,0.2700853703020363,0.17894736842105252,5.46,0,0.09113800188098375,Taylor Fritz,David Goffin,Hard,2.5
2024-10-02,0.3726097081564739,0.2833333333333333,3.44,0,0.08927637482314055,Jannik Sinner,Daniil Medvedev,Hard,2.5
2024-10-02,0.18423147058807451,0.10177404295051351,9.62,0,0.082457427637561,Carlos Alcaraz,Gael Monfils,Hard,2.5
2024-10-02,0.2405528048527339,0.18223583460949463,5.34,1,0.05831697024323926,Yi Zhou,Yoshihito Nishioka,Hard,2.5
2024-10-02,0.7089398601587668,0.6365795724465559,1.53,1,0.07236028771221081,David Goffin,James Duckworth,Hard,2.5
2024-10-02,0.7100102022859887,0.6398104265402844,1.52,1,0.07019977574570424,Jaume Munar,Hugo Gaston,Hard,2.5
2024-10-02,0.6750101475093301,0.6246973365617434,1.55,1,0.05031281094758666,Miomir Kecmanovic,Rinky Hijikata,Hard,2.5
2024-10-02,0.16007908402537402,0.10263653483992469,9.53,1,0.05744254918544933,Tomas Machac,Carlos Alcaraz,Hard,2.5
2024-10-14,0.7220909195715552,0.6382978723404256,1.53,1,0.08379304723112968,Karen Khachanov,Aleksandar Vukic,Hard,2.5
2024-10-14,0.6899406530597038,0.5642317380352645,1.73,1,0.12570891502443926,Francisco Cerundolo,Alexander Shevchenko,Hard,2.5
2024-10-14,0.3468008374384544,0.25338491295938104,3.86,0,0.09341592447907338,Tommy Paul,Miomir Kecmanovic,Hard,2.5
2024-10-14,0.6262292556425844,0.5331632653061225,1.83,0,0.0930659903364619,Tallon Griekspoor,Casper Ruud,Hard,2.5
2024-10-14,0.8432889188488859,0.7898305084745763,1.24,1,0.05345841037430965,Tommy Paul,Stan Wawrinka,Hard,2.5
2024-10-14,0.6040941562133556,0.5518987341772151,1.77,1,0.05219542203614047,Tommy Paul,Grigor Dimitrov,Hard,2.5
2024-10-14,0.5702646943655252,0.5128205128205129,1.9,1,0.057444181545012296,Jiri Lehecka,Stefanos Tsitsipas,Hard,2.5
2024-10-14,0.7283735220160126,0.5580808080808081,1.75,0,0.1702927139352045,Marcos Giron,Zizou Bergs,Hard,2.5
2024-10-14,0.7308514485950254,0.6157635467980296,1.56,1,0.1150879017969958,Jiri Lehecka,Marcos Giron,Hard,2.5
2024-10-14,0.8920865265901436,0.8199697428139183,1.19,0,0.07211678377622532,Stan Wawrinka,Andrey Rublev,Hard,2.5
2024-10-21,0.6410743684721607,0.5518987341772151,1.77,1,0.08917563429494557,Arthur Fils,Stefanos Tsitsipas,Hard,2.5
2024-10-21,0.7017548463434679,0.5778894472361809,1.68,1,0.123865399107287,Arthur Fils,Daniel Altmaier,Hard,2.5
2024-10-21,0.6679864826917936,0.6004901960784315,1.63,0,0.06749628661336216,Karen Khachanov,Matteo Berrettini,Hard,2.5
2024-10-21,0.6509197437364248,0.5764411027568922,1.69,1,0.0744786409795326,Jack Draper,Karen Khachanov,Hard,2.5
2024-10-28,0.651612570758543,0.5975308641975309,1.63,1,0.05408170656101208,Alejandro Tabilo,Nuno Borges,Hard,2.5
2024-10-28,0.6461182401232725,0.5703517587939699,1.71,0,0.07576648132930253,Jordan Thompson,Casper Ruud,Hard,2.5
2024-10-28,0.7609440741566867,0.7032258064516129,1.38,1,0.05771826770507382,Jordan Thompson,Pedro Martinez,Hard,2.5
2024-10-28,0.5625802122324387,0.5089974293059125,1.91,0,0.053582782926526185,Francisco Cerundolo,Quentin Halys,Hard,2.5
2024-10-28,0.6062453389710238,0.549618320610687,1.77,1,0.05662701836033679,Tomas Martin Etcheverry,Zhizhen Zhang,Hard,2.5
2024-10-28,0.6897289971269045,0.5645569620253165,1.72,1,0.12517203510158803,Marcos Giron,Juncheng Shang,Hard,2.5
2024-10-28,0.2972324999075706,0.18927444794952686,5.14,0,0.10795805195804375,Tallon Griekspoor,Luciano Darderi,Hard,2.5
2024-10-28,0.7097691021999684,0.6438679245283019,1.51,1,0.06590117767166648,Zizou Bergs,Richard Gasquet,Hard,2.5
2024-10-28,0.17048952824136976,0.09152542372881367,10.72,0,0.07896410451255609,Carlos Alcaraz,Nicolas Jarry,Hard,2.5
2024-10-28,0.8453480636816411,0.7370517928286854,1.32,1,0.10829627085295568,Arthur Fils,Marin Cilic,Hard,2.5
2024-10-28,0.8057166658881109,0.7411764705882352,1.32,1,0.06454019529987565,Alexander Zverev,Tallon Griekspoor,Hard,2.5
2024-10-28,0.3274340622639458,0.23880597014925375,4.08,0,0.08862809211469203,Grigor Dimitrov,Tomas Martin Etcheverry,Hard,2.5
2024-10-28,0.8167112931388084,0.7337278106508875,1.35,0,0.08298348248792087,Alexei Popyrin,Daniil Medvedev,Hard,2.5
2024-10-28,0.7614807390365816,0.6605504587155964,1.48,1,0.10093028032098528,Arthur Fils,Jan-Lennard Struff,Hard,2.5
2024-10-28,0.7540665827279928,0.5915841584158416,1.65,0,0.1624824243121512,Adrian Mannarino,Zizou Bergs,Hard,2.5
2024-10-28,0.7658999795365702,0.6174334140435834,1.58,1,0.14846656549298676,Jordan Thompson,Adrian Mannarino,Hard,2.5
2024-10-28,0.35042087218530543,0.21160409556313997,4.62,0,0.13881677662216546,Grigor Dimitrov,Arthur Rinderknech,Hard,2.5
2024-10-28,0.39192642723165605,0.27835051546391765,3.5,0,0.1135759117677384,Holger Rune,Arthur Cazaux,Hard,2.5
2024-10-28,0.6566164778075283,0.5856079404466502,1.67,1,0.07100853736087809,Karen Khachanov,Alexei Popyrin,Hard,2.5
2024-11-03,0.6531949224861444,0.5617128463476071,1.74,1,0.09148207613853732,Denis Shapovalov,Jiri Lehecka,Hard,2.5
2024-11-03,0.589215116281802,0.5141388174807199,1.89,0,0.07507629880108213,Benjamin Bonzi,Alex Michelsen,Hard,2.5
2024-11-03,0.41190427223417886,0.3105726872246696,3.13,0,0.10133158500950928,Denis Shapovalov,Hamad Medjedovic,Hard,2.5
2024-11-04,0.6749287900961821,0.6225961538461539,1.57,1,0.052332636250028264,Alex Michelsen,Yunchaokete Bu,Hard,2.5
2024-11-11,0.1958476010812611,0.07828655834564258,12.48,0,0.11756104273561852,Jannik Sinner,Casper Ruud,Hard,2.5
2024-11-11,0.4328079345907775,0.3418013856812933,2.85,1,0.09100654890948418,Taylor Fritz,Alexander Zverev,Hard,2.5
2024-11-11,0.28715597591297676,0.22380106571936065,4.37,0,0.06335491019361611,Jannik Sinner,Taylor Fritz,Hard,2.5
2024-12-29,0.6561208677450228,0.5642317380352645,1.73,1,0.09188912970975827,Kei Nishikori,Cameron Norrie,Hard,2.5
2024-12-29,0.25743770698989565,0.12251655629139069,7.95,0,0.13492115069850497,Novak Djokovic,Rinky Hijikata,Hard,2.5
2024-12-29,0.18346894478842635,0.07737226277372262,12.64,1,0.10609668201470372,Reilly Opelka,Novak Djokovic,Hard,2.5
2024-12-29,0.7634417572828841,0.566750629722922,1.72,1,0.1966911275599621,Jiri Lehecka,Reilly Opelka,Hard,2.5
2025-01-06,0.30179538862887245,0.2392523364485981,4.07,0,0.06254305218027434,Tommy Paul,Rinky Hijikata,Hard,2.5
2025-01-06,0.6229213168673481,0.5703517587939699,1.71,0,0.05256955807337815,Felix Auger-Aliassime,Tommy Paul,Hard,2.5
2025-01-06,0.7037120967909508,0.5845771144278608,1.67,1,0.11913498236309006,Sebastian Korda,Thanasi Kokkinakis,Hard,2.5
2025-01-06,0.48342870064706855,0.4296482412060302,2.27,0,0.053780459441038375,Gael Monfils,Nishesh Basavareddy,Hard,2.5
2025-01-06,0.6158358616097558,0.5642317380352645,1.73,1,0.05160412357449129,Jakub Mensik,Ben Shelton,Hard,2.5
2025-01-13,0.29413067453775626,0.1730205278592376,5.64,0,0.12111014667851866,Tommy Paul,Christopher O'Connell,Hard,2.5
2025-01-13,0.2934761715061176,0.17251461988304095,5.66,0,0.12096155162307665,Casper Ruud,Jaume Munar,Hard,2.5
2025-01-13,0.3941637454644905,0.2942430703624732,3.31,0,0.0999206751020173,Hugo Gaston,Omar Jasika,Hard,2.5
2025-01-13,0.24379768102984356,0.08852459016393455,11.12,0,0.155273090865909,Jack Draper,Mariano Navone,Hard,2.5
2025-01-13,0.3342058733880793,0.2734693877551021,3.56,0,0.06073648563297718,Aleksandar Vukic,Damir Dzumhur,Hard,2.5
2025-01-13,0.30220021233974076,0.23302752293577988,4.18,0,0.06917268940396087,Frances Tiafoe,Arthur Rinderknech,Hard,2.5
2025-01-13,0.7207490597727114,0.5925925925925927,1.65,1,0.12815646718011875,Thanasi Kokkinakis,Roman Safiullin,Hard,2.5
2025-01-13,0.7547493832437971,0.7010752688172044,1.39,1,0.053674114426592756,Jordan Thompson,Dominik Koepfer,Hard,2.5
2025-01-13,0.7087693367265907,0.575,1.7,1,0.13376933672659075,Nuno Borges,Alexandre Muller,Hard,2.5
2025-01-13,0.6994108686434773,0.5319693094629157,1.83,1,0.1674415591805617,James Duckworth,Dominic Stricker,Hard,2.5
2025-01-13,0.458724246672285,0.40740740740740744,2.4,1,0.05131683926487757,Jaime Faria,Pavel Kotov,Hard,2.5
2025-01-13,0.5670992275231115,0.4668367346938776,2.09,1,0.10026249282923388,Jacob Fearnley,Nick Kyrgios,Hard,2.5
2025-01-13,0.7226109931234092,0.5925925925925927,1.65,1,0.13001840053081648,Benjamin Bonzi,David Goffin,Hard,2.5
2025-01-13,0.36249462437157387,0.2654690618762474,3.68,0,0.09702556249532646,Reilly Opelka,Gauthier Onclin,Hard,2.5
2025-01-13,0.5129958359264662,0.3995098039215686,2.45,1,0.11348603200489765,Alexander Zverev,Novak Djokovic,Hard,2.5
2025-01-13,0.16491337721292476,0.09775784753363237,10.06,0,0.06715552967929239,Jannik Sinner,Ben Shelton,Hard,2.5
2025-01-13,0.8853132858598406,0.8264705882352942,1.18,1,0.058842697624546414,Alexander Zverev,Jacob Fearnley,Hard,2.5
2025-01-13,0.6473892805208159,0.5648854961832062,1.71,0,0.08250378433760974,Learner Tien,Corentin Moutet,Hard,2.5
